activityID,personSubjID,personObjID,action,details,placeID
8233,8551.0,,returned,from another village one day and was informed by a Ukrainian policeman that she would have to join all the other Jews in the ghetto.,2093
8234,13500.0,,given,a brief description of the ghetto in Vin’kovtsy.,2093
8235,4804.0,,headed,by SS-Hauptscharführer Karl Graf.,2097
8236,8360.0,,fenced,in about 20 blocks or so—and all the Jewish people had to move out of their homes and go to live in that area.” Jews were taken every day for forced labor at work sites outside the ghetto.,2097
8237,440.0,,were,"Shlomo Ayzenberg (the treasurer in charge of collecting the fines imposed on the Jews), Hershl Margoliot (who was in charge of the conscription of workers to meet the Germans’ demands), and Yaakov Markbayn (who ran the bakery).",2126
8238,9318.0,,were,"Shlomo Ayzenberg (the treasurer in charge of collecting the fines imposed on the Jews), Hershl Margoliot (who was in charge of the conscription of workers to meet the Germans’ demands), and Yaakov Markbayn (who ran the bakery).",2126
8239,9342.0,,were,"Shlomo Ayzenberg (the treasurer in charge of collecting the fines imposed on the Jews), Hershl Margoliot (who was in charge of the conscription of workers to meet the Germans’ demands), and Yaakov Markbayn (who ran the bakery).",2126
8240,8671.0,,consisted,of a narrow area of the town and extended along the length of one street—from the house of Alter Leyter to the house of the Mazurs.,2126
8241,13865.0,,gave,"a brief speech: “Today, we are putting an end to all the Jews in the ghetto.",2126
8242,10683.0,,were,"Yakov Ostrovsky and the Poslovsky brothers, who were captured and handed over to the Soviet authorities by some of the few remaining Jewish survivors.",2126
8243,,3593.0,included,Other Ukrainian policemen sentenced by the Soviets,2126
8244,13197.0,,was,the Gendarmerie-Gebietsführer.,2134
8245,3147.0,,asked,"the priest, Sokhazhanit, to intervene.",2134
8246,15728.0,,received,"some aid from the local Polish priest, Dominik Wałcinowicz, who also asked his parishioners to help the Jews.",2134
8247,9973.0,,was,a friend of Eisenberg and placed some restraints on the behavior of the men under his command.,2134
8248,5179.0,,finished,"off any Jews they found in hiding, including the nine-month-old baby of a Jewish woman named Burko, which she had entrusted to the Christian resident Anna Yerofeyevna Guzey as she fled.",2134
8249,15862.0,,survived,by simply running as fast as he could just moments before he was due to be shot.,2134
8250,8117.0,,assisted,the People’s Commissariat of Internal Affairs (NKVD) in identifying collaborators and murderers.,2134
8251,15948.0,,met,"with the Gebietskommissar (Wilhelm Westerheide, a 33-year-old former salesman) daily in late August.",2133
8252,15313.0,,was,one of only two Jews who escaped from the pits.,2133
8253,732.0,,led,a unit affiliated with Soviet partisans under the command of A.A. Brinskii; Bazykin and his men were wiped out by the right-wing extremist Ukrainian Insurgent Army (UPA) in the autumn of 1943.,2133
8254,15338.0,,escorted,"Jews from the Włodzimierz ghetto to the Soviet partisans under Nikolai “Kruk” Konishchuk, based near Kowel.",2133
8255,,2266.0,took,"Among the Ukrainians, the Miaskovs’kyi family",2133
8256,16821.0,,saved,Dosia Goldgreber and her husband.,2133
8257,,4622.0,saved,"Among the Poles, Helena Żebrowska and her husband, both clerks in the local German administration,",2133
8258,12148.0,,replaced,"in October 1942 by Franz Burat, who retained the responsibility he had exercised previously for the surrounding Rayons.",2140
8259,1845.0,,replaced,"in October 1942 by Franz Burat, who retained the responsibility he had exercised previously for the surrounding Rayons.",2140
8260,,16687.0,included,They,2140
8261,,8056.0,included,They,2140
8262,9779.0,,taken,"over by officials: the chief of police, the head of the village, and the Judenrat met there.",2140
8263,3233.0,,reconstructed,the ghetto boundaries.,2140
8264,13599.0,,was,"impossible to get out of the ghetto without permission.”
Policemen were the first, and then the rest of the villagers confiscated goods from the Jewish homes.",2140
8265,15423.0,,divided,among the Germans and their helpers.,2140
8266,6544.0,,recalled,that “living conditions were very difficult.,2147
8267,2616.0,,was,"a Gendarmerie post consisting of four Gendarmes, subordinated to the Gendarmerie Gebietsführer in Brześć, Bezirks-Leutnant der Gendarmerie Ernst Deuerlein.",2155
8268,1812.0,,hid,a 12-year-old boy named Roma Levin and his friend Sonia Fefer in her own home.,2155
8269,,8601.0,hid,A Polish woman named Floria Budishevskaia,2155
8270,,3449.0,hid,A Polish woman named Floria Budishevskaia,2155
8271,9377.0,,became,the Gebietskommissar.,2175
8272,8162.0,,was,Otto Köller.,2175
8273,15547.0,,was,head of the Zdołbunów Gendarmerie post.,2175
8274,14526.0,,formed,"under the leadership of Symcha Szleifstein, who undertook considerable efforts to protect the interests of the community.",2175
8275,594.0,,recalls,that the ghetto was surrounded by a fence and guarded by the Ukrainian police.,2175
8276,,11487.0,killed,"At that time, two Ukrainian policemen brutally",2175
8277,9633.0,,attacked,the Ukrainian guards.,2175
8278,5044.0,,saved,"owing to the efforts of Hermann Friedrich Gräbe, who from September 1941 to January 1944 was the manager and chief engineer of a branch of the German construction firm Josef Jung based in Zdołbunów.",2175
8279,6471.0,,saved,"owing to the efforts of Hermann Friedrich Gräbe, who from September 1941 to January 1944 was the manager and chief engineer of a branch of the German construction firm Josef Jung based in Zdołbunów.",2175
8280,8162.0,,acquitted,.,2175
8281,404.0,,committed,suicide before the start of the trial.,2175
8282,,9377.0,sentenced,"On May 9, 1967, Landgericht Stade",2175
8283,6122.0,,sentenced,to death in 1947 for capturing and handing over Jews in Gebiet Sdolbunow.,2175
8284,6797.0,,notes,that the population “almost doubled when the Nazis brought in Jews from nearby villages and small towns and established a ghetto.” Gad Rosenblatt explains the population growth after 1939 as resulting from the flight of Jews eastward following the German invasion of western Poland.,2195
8285,12236.0,,explains,the population growth after 1939 as resulting from the flight of Jews eastward following the German invasion of western Poland.,2195
8286,299.0,,was,Zechariah Antwerg.,2195
8287,15831.0,,headed,by Yosef Weisman and Motel Tcherpek.,2195
8288,14733.0,,headed,by Yosef Weisman and Motel Tcherpek.,2195
8289,10320.0,,persuaded,the partisans to let him go.,2195
8290,6797.0,,provides,"some information on the fate of Ukrainians in the village of Klobuczyn, where some 200 survivors of the Zofjówka ghetto and a nearby village reportedly took refuge.",2195
8291,8984.0,,was,"Alojzy Ludwikowski, who helped to feed more than 30 Jews hiding in several bunkers in the forest or near his home.",2195
8292,9586.0,,was,a man named Ivan Meisko.,1092
8293,5220.0,,became,the Gebietskommissar.,1122
8294,8087.0,,became,the Gendarmerie-Gebietsführer in Berdichev.,1122
8295,6389.0,,was,present in Berdichev.,1122
8296,1023.0,,was,"the 45th Police Reserve Battalion, commanded by SS-Sturmbannführer Martin Besser.",1122
8297,13691.0,,was,in charge of the post.,1122
8298,6091.0,,succeeded,"from June to August 1942 by SS-Hauptsturmführer Alois Hülsdünker, and from the middle of August 1942 until the end of the occupation on January 5, 1944, by SS-Hauptscharführer Fritz Knop.",1122
8299,7326.0,,succeeded,"from June to August 1942 by SS-Hauptsturmführer Alois Hülsdünker, and from the middle of August 1942 until the end of the occupation on January 5, 1944, by SS-Hauptscharführer Fritz Knop.",1122
8300,11799.0,,carried,"out by the Berdichev Sipo-Aussendienststelle on orders from Dr. Franz Razesberger, the commander of the Security Police and SD in Zhitomir.",1122
8301,,564.0,appointed,The German authorities,1166
8302,15476.0,,was,"a Rayon center in Gebiet Litin, under the authority of Gebietskommissar Traugott Volkhammer.",1166
8303,4803.0,,was,"a local post of the German Gendarmerie, commanded by Hans Graf, which assumed control over the local Ukrainian police.",1166
8304,7996.0,,passed,"on via the Jewish Council (Judenrat), which was under the leadership of Iosif Kulik.",1166
8305,7996.0,,permitted,to return to the ghetto with his wife.,1166
8306,4803.0,,arrived,"in Zhmerinka from Brailov and demanded from the Romanian administration and Adolf Hirshman, the head of the Zhmerinka Judenrat, a list of all the Brailov Jews in the Zhmerinka ghetto.",1166
8307,5856.0,,arrived,"in Zhmerinka from Brailov and demanded from the Romanian administration and Adolf Hirshman, the head of the Zhmerinka Judenrat, a list of all the Brailov Jews in the Zhmerinka ghetto.",1166
8308,5399.0,,carried,out the shooting.,1211
8309,12681.0,,benefited,"from being able to persuade local policemen to let them go, owing to either personal friendships or their non-Jewish appearance.",1211
8310,10926.0,,benefited,"from being able to persuade local policemen to let them go, owing to either personal friendships or their non-Jewish appearance.",1211
8311,12599.0,,was,a man named Charilon Sachartschuk.,1233
8312,9218.0,,were,only about a dozen Jews (probably specialist workers and their families) left in Dashev.,1233
8313,6617.0,,mentioned,"by the Jewish survivor Ida Kalnizkaia, whose grandparents were apparently shot there in the courtyard of their home.",1233
8314,9218.0,,survived,after her parents passed her on to a Ukrainian family in the village of Parkhomovka for the remainder of the German occupation.,1233
8315,1023.0,,und,"Polizeiführer Russland-Süd, probably carried out the shooting.",1277
8316,2529.0,,carried,"out by men of Police Battalion 304, led by its commander, Major Karl Deckert.",1293
8317,2193.0,,came,"from SS-Hauptsturmführer Franz Christoffel, who from March to November 1942 was the head of the Second Roadbuilding Section (from Vinnitsa to Uman’) and had a residence in Gaisin.",1293
8318,4446.0,,kept,Jews in hiding.,1293
8319,13068.0,,was,"Kreisleiter Heinrich Scholdra, who usually wore a monocle.",1357
8320,15553.0,,took,"over responsibility for the Ukrainian local police (militia), which was renamed the Schutzmannschaft.",1357
8321,2866.0,,was,"Eva Dub, who hid with her mother and sisters during the May 25 Aktion, but then, unfortunately, they returned to the ghetto prematurely, believing the operation was completed.",1357
8322,7483.0,,recalls,"that she and her mother had   to move into the ghetto once they were recognized as Jews, but her father, who was Polish, was permitted to live outside the ghetto area.",1403
8323,8900.0,,arrived,in Kalinovka from Germany and established a post initially under the command of Meister der Gendarmerie Max Lohbrunner.,1403
8324,5927.0,,assumed,"control over the local Ukrainian police, now renamed Schutzmannschaft-Einzeldienst, which included about 40 men and was under the command of Zugführer (platoon leader) Roman Holdetzki.",1403
8325,8289.0,,und,Polizei-Gebietsführer appointed in 1942 in Kalinovka was Leutnant der Gendarmerie Konrad Lange.,1403
8326,6628.0,,group,"formed in the Kalinovka ghetto, under the leadership of Efim Kamenetskii.",1403
8327,16334.0,,was,Zugführer Ivan Yakovenko.,1426
8328,4535.0,,comes,"from the survivor Nina Glozman, who recalls that after the first wave of killings she and her family hid in the village of Belopol’e in Rayon Kasatin until a local policeman recognized them.",1426
8329,7229.0,,confiscated,"by the civil administration in accordance with an order issued by the Generalkommissar in Zhitomir, Kurt Klemm, on December 12, 1941.",1426
8330,15476.0,,was,SA-Standartenführer Traugott Volkhammer.,1433
8331,13638.0,,described,"the conditions in the Khmel’nik ghetto as
hell on earth….",1433
8332,11986.0,,were,"a man named Weissman, Izya Reznik, and Leva Kneloiz.",1433
8333,7304.0,,were,"a man named Weissman, Izya Reznik, and Leva Kneloiz.",1433
8334,1216.0,,directed,"by SS-Standartenführer Paul Blobel, who commanded the unit.",1483
8335,11740.0,,was,"the head of Einsatzgruppe C, SS-Brigadeführer Dr. Otto Rasch.",1483
8336,10259.0,,ordered,a special commission to investigate the matter and find the perpetrators.,1483
8337,1216.0,,arrived,"in the town and shot 40 Jews “for sabotage, espionage, and larceny.”
After these first shootings, the military commandant ordered one street to be cordoned off and an open ghetto ( Jewish residential area) established for the Jews.",1484
8338,8797.0,,recalled,that in September 1941 she heard shots and people’s cries.,1554
8339,16570.0,,spared,to bury the dead.,1554
8340,8564.0,,arrived,to round up all the Jews.,1554
8341,7436.0,,asked,"by the prisoners to bring swaddling clothes, as a young Jewish woman was giving birth.",1554
8342,2489.0,,were,two local residents: Efim Dashkevich (shot by the Germans) and Nikolai Kholiava (escaped with the Germans).,1554
8343,7004.0,,were,two local residents: Efim Dashkevich (shot by the Germans) and Nikolai Kholiava (escaped with the Germans).,1554
8344,13068.0,,was,"the Gebietskommissar, and Meister Andreas Wagner was the Gendarmerie-Gebietsführer.",1570
8345,15553.0,,was,"the Gebietskommissar, and Meister Andreas Wagner was the Gendarmerie-Gebietsführer.",1570
8346,7419.0,,established,", commanded (according to Soviet sources) by an officer named Häsl or Heese, assisted by his deputy Otto Koinder.",1570
8347,15219.0,,beat,Jews they caught not wearing a Star of David on their chests.,1570
