Index,Designation,First Name,Alt First Name,Middle Name,Last Name,Alt Last Name,Title,Place,Organization
8872,Individual,Sara,,,Livshits,,,,
8873,Individual,,,,Lizka,,,,
8874,Individual,Dimitrije,,,Ljotić,,,,
8875,Individual,Guido,,,Lo Spinoso,,,,
8876,Individual,Kārlis,,,Lobe,,,,
8877,Individual,,,,Lobikov,,,,
8878,Individual,Max,,von,Lobkovic,,,,
8879,Individual,,,,Lochner,,,,
8880,Individual,Philomena,,,Locker,,,,
8881,Individual,Robert,,W.,Lockling,,,,
8882,Individual,,,,Lode,,,,
8883,Individual,,,,Lodka,,,,
8884,Individual,Marcel,,,Lods,,,,
8885,Individual,,,,Lody,,,,
8886,Individual,Wilhelm,,,Loe,,,,
8887,Individual,Henryk,,,Loebel,,,,
8888,Individual,Walter,,,Loebner,,,,
8889,Individual,,,,Loehnert,,,,
8890,Individual,Reinhold,,,Loehs,,,,
8891,Individual,Werner,,,Loew,,,,
8892,Family,,,,Loewenstein,,,,
8893,Individual,Chaim,,,Loffecholz,,,,
8894,Individual,Chaim,,,Loffelholz,,,,
8895,Individual,Katalin,,,Loffler,,,,
8896,Individual,Constantin,,,Loghin,,,,
8897,Individual,Peter,,,Logvin,,,,
8898,Individual,Wilhelm,,,Loh,,,,
8899,Individual,,,,Lohbeck,,,,
8900,Individual,Max,,,Lohbrunner,,,,
8901,Individual,,,,Lohmann,,,,
8902,Individual,,,,Lohr,,Oberarzt Dr.,,
8903,Individual,Otto,,,Lohr,,,,
8904,Individual,Friedrich,,,Lohrisch,,,,
8905,Individual,Hinrich,,,Lohse,,,,
8906,Individual,Oscar,,,Lohse,,,,
8907,Individual,Paul,,,Lohéac,,,,
8908,Individual,,,,Loinger,,,,
8909,Individual,F.,,,Loirat,,,,
8910,Individual,David,,,Loker,,,,
8911,Individual,Enno,,,Lolling,,,,
8912,Individual,,,,Lomann,,,,
8913,Individual,Gustav,,,Lombard,,,,
8914,Individual,,,,Lomitzsch,,,,
8915,Individual,Bela,,,Londer,,,,
8916,Individual,N.,,,Londner,,,,
8917,Individual,,,,London,,,,
8918,Individual,Szama,,,Lonschein,,,,
8919,Individual,Szama,,,Lonszajn,,,,
8920,Individual,Pavao,,,Lončar,,,,
8921,Individual,,,,Loofenholz,,,,
8922,Individual,Helmuth,,,Loos,,,,
8923,Individual,,,,Loose,,,,
8924,Individual,Dov,,,Lopatin,,,,
8925,Individual,,,,Lopatinski,,,,
8926,Individual,Stepan,,,Lopukhov,,,,
8927,Individual,Niura,,,Lorant,,,,
8928,Individual,Stefan,,,Lorant,,,,
8929,Family,,,,Lorber,,,,
8930,Individual,Dov,,,Lorber,,,,
8931,Individual,John,,Clifford,Lord,,,,
8932,Individual,Z.,,,Lorek,,,,
8933,Individual,Theodor,,,Lorentzen,,,,
8934,Individual,,,,Lorenz,,,,
8935,Individual,Werner,Erwin,,Lorenz,,,,
8936,Individual,Karl,,Heinz,Lorenzen,,,,
8937,Individual,Marcel,,,Lorin,,,,
8938,Individual,,,,Loritz,,,,
8939,Individual,Hans,,,Loritz,,,,
8940,Individual,Mladen,,,Lorković,,,,
8941,Individual,,,,Losacker,,,,
8942,Individual,Ludwig,,,Losacker,,,,
8943,Individual,Riva,,,Losanskaya,,,,
8944,Individual,,,,Loscher,,,,
8945,Individual,Liber,,,Losh,,,,
8946,Individual,,,,Loshakov,,,,
8947,Individual,Guido,,,Lospinozo,,,,
8948,Individual,Gabriele,,,Lotfi,,,,
8949,Individual,Arthur,,,Lothe,,,,
8950,Individual,Georges,,,Loustaunau-Lacau,,,,
8951,Individual,I.,,,Lovinescu,,,,
8952,Individual,,,,Lowicz,,,,
8953,Individual,Mayer,,,Lowy,,,,
8954,Individual,Liza,,,Lozinskaia,,,,
8955,Individual,,,,Lozovoi,,,,
8956,Individual,Efrim,,,Lozovskii,,,,
8957,Individual,Eric,,,Loëwe,,,,
8958,Individual,,,,Luba,,,,
8959,Individual,Leib,,,Luban,,,,
8960,Individual,Aron,,,Lubelski,,,,
8961,Individual,,,,Lubicz,,,,
8962,Individual,,,,Lubitz,,,,
8963,Individual,Leon,,,Lubkiewicz,,,,
8964,Individual,Kh.,,,Lubliner,,,,
8965,Individual,Józef,,,Lubling,,,,
8966,Individual,Simon,,,Lubotaki,,,,
8967,Individual,Józef,,,Lubraniecki,,,,
8968,Individual,Vjekoslav,,Maks,Luburić,,,,
8969,Individual,Donald,,,Luby,,,,
8970,Individual,,,,Lucheneder,,,,
8971,Individual,Ifim,,,Lucianschi,,,,
8972,Individual,Edgar Hugo Nikolaus Graf,,von,Luckner,,,,
8973,Individual,Štefan,,,Lucký,,,,
8974,Individual,Erich,,,Ludendorff,,,,
8975,Individual,,,,Ludewig,,,,
8976,Individual,Kurt,,,Ludewig,,,,
8977,Individual,Julius,,,Ludolph,,,,
8978,Individual,,,,Ludwig,,,,
8979,Individual,Bruno,,,Ludwig,,,,
8980,Individual,Emil,,,Ludwig,,,,
8981,Individual,Paul,,,Ludwig,,,,
8982,Individual,Reinhold,,,Ludwig,,,,
8983,Individual,Wacław,,,Ludwig,,,,
8984,Individual,Alojzy,,,Ludwikowski,,,,
8985,Individual,Philipp,,,Luetzelburg,,,,
8986,Individual,Roszia,,,Luft,,,,
8987,Individual,,,,Lugash,,,,
8988,Individual,Gaston,,,Luino,,,,
8989,Individual,August Schmidt Edler,,von,Luisingen,,,,
8990,Individual,,,,Lukaniak,,,,
8991,Individual,Franz,,,Lukas,,,,
8992,Individual,Max,,,Lukas,,,,
8993,Individual,,,,Lukaszek,,,,
8994,Individual,Ildefonsas,,,Lukauskas,,,,
8995,Individual,Vera,,,Luketić,,,,
8996,Individual,Tihomir,,,Lukić,,,,
8997,Individual,Anton,,,Lukoschek,,,,
8998,Family,,,,Luksenberg,,,,
8999,Individual,Chaya,,,Luksenberg,,,,
9000,Individual,Pranas,,,Lukys,,,,
9001,Individual,Leó,,,Lulay,,,,
9002,Individual,Todor,,,Lulchev,,,,
9003,Individual,Elia,,,Lumbroso,,,,
9004,Individual,Marc,,,Lunchin,,,,
9005,Individual,,,,Lundner,,,,
9006,Individual,Runia/Rachel,,,Lunia,,,,
9007,Individual,Zunda,,,Lunts,,,,
9008,Individual,Dumitru,,,Lupaşcu,,,,
9009,Individual,Avram,,,Lupescu,,,,
9010,Individual,Ester,,,Lupilova,,,,
9011,Family,,,,Lupini,,,,
9012,Individual,Hermann,,,Luppe,,,,
9013,Individual,Izidor,,,Luptovský,,,,
9014,Individual,Ştefan,,,Lupu,,,,
9015,Individual,,,,Lupy,,,,
9016,Individual,,,,Luras,,,,
9017,Individual,Esther,,,Lurie,,,,
9018,Individual,,,,Lurker,,SS officer,,
9019,Individual,Delfina,,,Lusena,,,,
9020,Individual,Ado,,,Lusignoli,,,,
9021,Individual,Petras,,,Luskevišius,,,,
9022,Individual,Emilio,,,Lussu,,,,
9023,Individual,,,,Lustig,,,,
9024,Individual,Henryk,,,Lustiger,,,,
9025,Individual,Szmul,,,Lustiger,,,,
9026,Individual,Béla,,,Lusztbaum,,,,
9027,Individual,Elisabeth,,,Luth,,,,
9028,Individual,Hans-Martin,,,Luther,,,,
9029,Individual,Martin,,,Luther,,,,
9030,Individual,Reinhard,,,Luther,,,,
9031,Individual,Chaskel,,,Lutman,,,,
9032,Individual,,,,Lutske,,,,
9033,Individual,Feigel,,,Lutsky,,,,
9034,Individual,Lazer/Lazar/Lazari,,,Lutsky,,,,
9035,Individual,Alfred,,,Lutter,,,,
9036,Individual,,,,Lutz,,,,
9037,Individual,Sergei,,,Lutzkevich,,,,
9038,Individual,Rosa,,,Luxemburg,,,,
9039,Individual,,,,Luz,,,,
9040,Individual,Mircea,,,Luţă,,,,
9041,Individual,Fanya,,,Lvovitsh,,,,
9042,Individual,Hayim,,,Lvovitsh,,,,
9043,Individual,Yevgenii,,,Lyarskii,,,,
9044,Individual,Gunther,,R.,Lys,,,,
9045,Individual,Mendel,,,Lyss,,,,
9046,Individual,Ernő,,,Láng,,,,
9047,Individual,Otto,,Arthur,Lätsch,,,,
9048,Individual,Karl,,,Läufle,,,,
9049,Individual,Zsigmond,,,Léb,,,,
9050,Individual,Manó,,,Léderer,,,,
9051,Individual,Emile,,,Légé,,,,
9052,Individual,Paul,,,Lévy,,,,
9053,Individual,Simone,,,Lévy,,,,
9054,Individual,Paul,,,Löbe,,,,
9055,Individual,Paula,,,Löffler,Acker,,,
9056,Individual,,,,Löhnert,,,,
9057,Individual,Anton,,,Löhnert,,,,
9058,Individual,Rudolf,,,Löhr,,,,
9059,Individual,Robert,,,Löhrengel,,,,
9060,Individual,Gustav,,,Lörner,,,,
9061,Individual,,,,Löscher,,,,
9062,Individual,Emilia,,,Löscher,,,,
9063,Individual,Oscar,,,Lövy,,,,
9064,Individual,Béla,,,Löw,,,,
9065,Individual,Matilde,,,Löw,,,,
9066,Individual,Meilech,,,Löw,,,,
9067,Individual,Rudolf,,,Löwenstein,,,,
9068,Individual,Judith,,,Löwinger,,,,
9069,Individual,Oskar,,,Löwy,,,,
9070,Individual,Paul,,,Löwy,,,,
9071,Individual,Wilhelm,,,Lübeck,,,,
9072,Individual,Heinrich,,,Lübke,,,,
9073,Individual,Kurt,,,Lüdecke,,,,
9074,Individual,Hermann,,,Lüdemann,,,,
9075,Individual,Albin,,,Lüdke,,,,
9076,Individual,Albert,,,Lüdkemeyer,,,,
9077,Individual,Gustaw,,,Lüge,,,,
9078,Individual,Otto,,,Lührsen,,,,
9079,Individual,,,,Lüppschau,,,,
9080,Individual,Albert,,,Lütkemeyer,,,,
9081,Individual,,,,Lütscher,,,,
9082,Individual,Kurt,,,Lüttich,,,,
9083,Individual,Ion,,,Lăzăroiu,,,,
9084,Individual,G.,,,L’Huillier,,,,
9085,Individual,Paul,,,Maas,,,,
9086,Individual,Otto,,,Maass,,,,
9087,Individual,Rudolf,,,Maass,,,,
9088,Individual,Alexander,Šaňo,,Mach,,,,
9089,Individual,Emma,,,Mach,,,,
9090,Individual,Emilie,,,Macha,Wawoczny,,,
9091,Individual,Antonio,,,Machado,,,,
9092,Individual,,,,Mache,,,,
9093,Individual,Otto,,,Machledt,,,,
9094,Individual,Karl,,,Machleit,,,,
9095,Individual,Chaskiel,,,Machler,,,,
9096,Individual,,,,Machmendler,,,,
9097,Individual,Waldemar,,,Macholl,,,,
9098,Individual,Herbert,,,Macholz,,,,
9099,Individual,,,,Machowski,,,,
9100,Individual,,,,Maciaszek,,,,
9101,Individual,Kazys,,,Macijauskas,,,,
9102,Individual,Jonas,,,Macis,,,,
9103,Individual,Jonas,,,Maciulevicius,,,,
9104,Individual,Jonas,,,Maciulewiczius,,,,
9105,Individual,,,,Maciński,,,,
9106,Individual,Bolesław,,,Mackało,,,,
9107,Individual,August,,von,Mackensen,,,,
9108,Individual,,,,MacNabb,,,,
9109,Individual,Herze,,Moszka,Macner,,,,
9110,Individual,Emil,,Borbély,Maczky,,,,
9111,Individual,,,,Madejski,,,,
9112,Individual,August,,,Madriz,,,,
9113,Individual,Jozef,,,Maestro,,,,
9114,Individual,Walter,,,Maetz,,,,
9115,Individual,,,,Magalif,,,,
9116,Individual,,,,Maganini,,,,
9117,Individual,Gustav,,,Magass,,,,
9118,Individual,Ljubo,,,Magaš,,,,
9119,Individual,Yakov,,,Magelnitzkii,,,,
9120,Individual,Georg,,,Mager,,,,
9121,Individual,,,,Magera,,,,
9122,Individual,Anatoly,,,Magera,,,,
9123,Individual,Kalman,,,Maggid,,,,
9124,Individual,Aiutante,,,Maggio,,,,
9125,Individual,Herschel,,,Magid,,,,
9126,Individual,Michel,,,Magid,,,,
9127,Individual,,,,Magidson,,,,
9128,Individual,Chana,,Ruta,Magied,,,,
9129,Individual,M,,,Magier,,,,
9130,Individual,L.,,,Magiet,,,,
9131,Individual,Franz,,,Magill,,,,
9132,Individual,Kurt,,,Magnus,,,,
9133,Individual,Waldemar,,,Magunia,,,,
9134,Individual,Erich,,,Mahl,,,,
9135,Individual,Christian,,,Mahler,,,,
9136,Individual,Artur,,,Mahraun,,,,
9137,Individual,,,,Mai,,,,
9138,Individual,Mathias,,,Mai,,,,
9139,Individual,,,von,Maibaum,,,,
9140,Individual,Abraham,,,Maiberger,,,,
9141,Individual,Mario,,,Maiello,,,,
9142,Individual,,,,Maier,,,,
9143,Individual,Buno,,,Maier,,,,
9144,Individual,Erwin,,,Maier,,,,
9145,Individual,Konrad,,,Maier,,,,
9146,Individual,Leonhard,,,Maier,,,,
9147,Individual,Marcu,,,Maier,,,,
9148,Individual,Otto,,,Maier,,,,
9149,Individual,Valentin,,,Maier,,,,
9150,Individual,Karl,,,Maierhofer,,,,
9151,Individual,Moshe,,,Maik,,,,
9152,Individual,Hans,,,Maikowsky,,,,
9153,Individual,,,,Maillard,,,,
9154,Individual,Albert,,,Mainz,,,,
9155,Individual,,,,Mais,,,,
9156,Individual,,,,Maizus,,,,
9157,Individual,Ferenc,,,Majay,,,,
9158,Individual,Sigmunt,,,Majblum,,,,
9159,Individual,Piotr,,,Majczenko,,,,
9160,Individual,Wolf,,,Majdman,,,,
9161,Individual,Moshe,,,Majek,,,,
9162,Individual,,,,Majer,,,,
9163,Individual,Josef,,,Majer,,,,
9164,Individual,Baruch,,,Majerczyk,,,,
9165,Individual,,,,Majewicz,,,,
9166,Individual,Czesław,,,Majewski,,,,
9167,Individual,Kazimierz,,,Majewski,,,,
9168,Individual,Konstanty,,,Majewski,,,,
9169,Individual,Stanisław,,,Majewski,,,,
9170,Individual,,,,Major,,,,
9171,Individual,Michał,,,Majtek,,,,
9172,Individual,Samuel,,,Majtlis,,,,
9173,Individual,David,,,Majzels,,,,
9174,Individual,Lejbus,,,Majzels,,,,
9175,Individual,Greta,,,Majzelsówna,,,,
9176,Individual,Władysław,,,Makarek,,,,
9177,Individual,Denis,,,Makarenko,,,,
9178,Individual,Fedor,,D.,Makarenko,,,,
9179,Individual,G.,,,Makarewicz,,,,
9180,Individual,Hilary,,,Makarewicz,,,,
9181,Individual,,,,Makarov,,,,
9182,Family,,,,Makei,,,,
9183,Individual,Nikola/Nikolai,,,Makei,,,,
9184,Individual,Tamara,,,Makei,,,,
9185,Individual,Vladimir,,,Makei,,,,
9186,Individual,Sara,,,Makei-Nekhamkina,,,,
9187,Individual,Tina,,,Makovskaia,,,,
9188,Individual,,,,Makowski,,,,
9189,Individual,Mendel,,,Makowski,,,,
9190,Individual,Mieczysław,,,Makowski,,,,
9191,Individual,Shimon,,,Makowsky,,,,
9192,Individual,,,,Maksimchuk,,,,
9193,Individual,Dimitrij,,,Maksimov,,,,
9194,Individual,Pavol,,,Makúch,,,,
9195,Family,,,,Maladauskas,,,,
9196,Individual,Bruno,,,Malaguti,,,,
9197,Individual,Henryk,,,Malak,,,,
9198,Individual,Khone,,,Malakhovski,,,,
9199,Individual,Şmuli,,,Malamad,,,,
9200,Individual,Raia,,,Malashkova-Elkina,,,,
9201,Individual,Ranana,,,Malchanovna-Kleinštein,,,,
9202,Individual,,,,Malchow,,,,
9203,Individual,Izrael,,,Malcman,,,,
9204,Individual,,,,Malecki,,,,
9205,Individual,Karl,,,Maleika,,,,
9206,Individual,Leon,,,Malek,,,,
9207,Individual,Teresa,,,Malek,,,,
9208,Individual,Ivan,,,Malenkevich,,,,
9209,Individual,Maria,,,Malenkevich,,,,
9210,Individual,,,,Malenkovich,,,,
9211,Individual,Yona,,,Maleron,,,,
9212,Individual,Stepas,,,Maliauskas,,,,
9213,Individual,Józef,,,Malik,,,,
9214,Individual,,,,Malinauskas,,,,
9215,Individual,Aleksas,,,Malinauskas,,,,
9216,Individual,,,,Malinowski,,,,
9217,Individual,Józef,,,Malinowski,,,,
9218,Individual,Basia,,,Malinskaia,,,,
9219,Individual,Bruno,,,Malitz,,,,
9220,Individual,Ilya,,Josifovich,Malkin,,,,
9221,Individual,Sara,,,Malkina,,,,
9222,Individual,Leon,,,Malko,,,,
9223,Individual,Iakov,,Moiseevich,Malkov,,,,
9224,Individual,Itzhak,,,Malmed,,,,
9225,Individual,Alexander,,,Malofejew,,,,
9226,Individual,,,von,Malottki,,,,
9227,Individual,Clara,,,Malraux,,,,
9228,Individual,Johann,,von,Malsen-Ponickau,,,,
9229,Individual,Bartolomeo,,,Malvasi,,,,
9230,Individual,Vasilii,,,Malyshkin,,,,
9231,Individual,Landrat,,,Malzbender,,,,
9232,Individual,,,,Malý,,,,
9233,Individual,Ivan,,,Mal’chik,,,,
9234,Individual,Vasilii,,,Mamchenko,,,,
9235,Individual,,,,Manashe,,,,
9236,Individual,Sarah,,,Mancha,,,,
9237,Individual,Irma,,,Mancini,,,,
9238,Individual,Vincenzo,,,Mancuso,,,,
9239,Individual,Gheorghe,,,Mandea,,,,
9240,Individual,Vladislava,,,Mandeika,,,,
9241,Individual,,,,Mandel,,,,
9242,Individual,Avrum,,,Mandel,,,,
9243,Individual,Dov,,,Mandel,,,,
9244,Individual,Georges,,,Mandel,,,,
9245,Individual,Icek,,,Mandel,,,,
9246,Individual,George,,,Mandel-Mantello,,,,
9247,Individual,Avigdor,,,Mandelbaum,,,,
9248,Individual,Faiga,,,Mandelbaum,,,,
9249,Individual,Herszek,,,Mandelbaum,,,,
9250,Individual,Isucher,,,Mandelbaum,,,,
9251,Individual,Jakow,,,Mandelbaum,,,,
9252,Individual,Shlomo,,,Mandelbrat,,,,
9253,Individual,L,,,Mandelkiern,,,,
9254,Individual,Maier,,,Mandil,,,,
9255,Individual,Iosif,,,Mandler,,,,
9256,Individual,Otto,,,Mandler,,,,
9257,Individual,André,,,Mandrycxs,,,,
9258,Individual,Mate,,,Mandušić,,,,
9259,Individual,Petre,,Donca,Manea,,,,
9260,Individual,M.,,,Manela,,,,
9261,Individual,Henri,,,Manen,,,,
9262,Individual,Lew,,,Manes,,,,
9263,Individual,Philipp,,,Manes,,,,
9264,Individual,Roland,,,Manescau,,,,
9265,Individual,Laminjan,,,Manfreda,,,,
9266,Individual,Franz,,,Mang,,,,
9267,Individual,,,,Mangel,,,,
9268,Individual,Hermann,,,Mangelsdorf,,,,
9269,Individual,Joël,,,Mangin,,,,
9270,Individual,Kōnstantinos,,,Maniadakēs,,,,
9271,Individual,,,,Manko,,,,
9272,Family,,,,Manko,,,,
9273,Individual,Eudokiya,,,Manko,,,,
9274,Individual,Genia,,,Mann,,,,
9275,Individual,Hans,,,Mann,,,,
9276,Individual,Fritz,,,Mannel,,,,
9277,Individual,Hildegard,,,Mannig,,,,
9278,Individual,Sandu,,,Manolescu,,,,
9279,Individual,Constantin,,,Manoliu,,,,
9280,Individual,Giannēs,,,Manousakas,,,,
9281,Individual,Paul,,,Mansire,,,,
9282,Individual,Mitya,,,Manteifl,,,,
9283,Individual,Adam,,,Mantel,,,,
9284,Individual,,,,Manteuffel,,,,
9285,Individual,Jerzy,,,Manteuffel-Szoege,,,,
9286,Individual,Fritz,,,Manthei,,,,
9287,Individual,,,,Mantke,,,,
9288,Individual,,,,Mantko,,,,
9289,Individual,Friedrich August Wilhelm,,,Mantzel,,,,
9290,Individual,,,,Mantzer,,,,
9291,Individual,Toula,,,Mara-Michalakea,,,,
9292,Individual,Szabsaj,,,Maraszewski,,,,
9293,Individual,,,,Maratheas,,,,
9294,Individual,Martin,,,Maraš,,,,
9295,Individual,Sandra,,,Marc,,,,
9296,Individual,Eli,,,Marchak,,,,
9297,Individual,,,,Marchenko,,,,
9298,Individual,Luisa,,,Marchesini,,,,
9299,Individual,Rywka,,,Marchew,,,,
9300,Individual,Bronisław,,,Marchlewicz,,,,
9301,Individual,Karol,,,Marcinkowski,,,,
9302,Individual,Juanito,,,Marcos,,,,
9303,Individual,Violette,,,Marcos,,,,
9304,Individual,Abram,,,Marcovski,,,,
9305,Individual,Vexer,,,Marcus,,,,
9306,Individual,Yukel,,,Marcus,,,,
9307,Individual,,,,Marcuse,,,,
9308,Individual,Karl,,,Marder,,,,
9309,Individual,Luzer,,,Marder,,,,
9310,Individual,Ivan,,,Mareiko,,,,
9311,Individual,Paul,,,Marek,,,,
9312,Individual,,,,Marenholz,,,,
9313,Individual,Isaac,,,Margalit,,,,
9314,Individual,Fritz,,,Margenfeld,,,,
9315,Individual,,,,Marggraf,,,,
9316,Individual,Sima,,,Margolin,,,,
9317,Individual,Sorka,,,Margolin,,,,
9318,Individual,Hershl,,,Margoliot,,,,
9319,Individual,,,,Margolis,,,,
9320,Individual,Abraham,,,Margolis,,,,
9321,Individual,Ilja,,,Margolis,,,,
9322,Individual,Carlo,,,Margotti,,,,
9323,Individual,Panait,,,Margoş,,,,
9324,Individual,Henri,,,Margraff,,,,
9325,Individual,Lily,,,Margules,,,,
9326,Individual,M.,,,Margules,,,,
9327,Individual,Zygmunt,,,Margules,,,,
9328,Individual,M.,,,Margulies,,,,
9329,Individual,Rudolf,,,Margulies,,,,
9330,Individual,Yona,,,Margulies,,,,
9331,Individual,Chaim,,,Margulis,,,,
9332,Individual,,,,Mariell,,,,
9333,Individual,Aharon,,Zelig,Marienfeld,,,,
9334,Individual,Léopold,,,Marin,,,,
9335,Individual,Yaakov,,,Marin,,,,
9336,Individual,Leonardo,,,Marinelli,,,,
9337,Individual,Helene,,,Maringer,,,,
9338,Individual,,,,Mariniuk,,,,
9339,Individual,Grigore,,,Maritz,,,,
9340,Individual,Ante,,,Marić,,,,
9341,Individual,Antanas,,,Markauskas,,,,
9342,Individual,Yaakov,,,Markbayn,,,,
9343,Individual,,,,Markert,,,,
9344,Individual,,,,Markevišs,,,,
9345,Individual,Kurt,,,Markgraf,,,,
9346,Individual,Khava,,,Markhasina,,,,
9347,Individual,Anna,,,Markiewicz,,,,
9348,Individual,Lejb,,,Markiewicz,,,,
9349,Individual,Nachman,,,Markiewicz,,,,
9350,Individual,Szymon,,,Markiewicz,,,,
9351,Individual,Andrei,,,Markin,,,,
9352,Individual,,,,Markman,,,,
9353,Individual,Georgi,,,Markov,,,,
9354,Individual,Elena,,,Markovich-Shanovich,,,,
9355,Individual,,,,Markovits,,,,
9356,Family,,,,Markowicz,,,,
9357,Individual,Meir,,,Markowicz,,,,
9358,Individual,Tobias,,,Markowitsch,,,,
9359,Individual,,,,Markowski,,,,
9360,Individual,,,,Marks,,,,
9361,Individual,Isaac,,,Markus,,,,
9362,Individual,Yitskhok,,,Markus,,,,
9363,Individual,István,,,Markó,,,,
9364,Individual,Anne-Marie de la,,,Marlais,,,,
9365,Individual,,,,Marlo,,,,
9366,Family,,,,Marncenko,,,,
9367,Individual,Felix,,,Marnette,,,,
9368,Individual,Abraham,,Mordechaj,Maroko,,,,
9369,Individual,,,,Maronowski,,,,
9370,Individual,Andre,,,Marosy,,,,
9371,Individual,Ioannis,,,Maroulis,,,,
9372,Individual,Rudolf,,,Marquardsen,,,,
9373,Individual,Erna,,,Marquardt,,,,
9374,Individual,Gerhard,,,Marquardt,,,,
9375,Individual,,,,Marsalos,,,,
9376,Individual,,,,Marschall,,Kgf.-Bezirkskommandant Oberst,,
9377,Individual,Georg,,,Marschall,,,,
9378,Individual,Ivan,,Vasilievich,Marshak,,,,
9379,Individual,,,,Marshall,,,,
9380,Individual,Simcha,,,Marshinsky,,,,
9381,Individual,Tsvi,,,Marshinsky,,,,
9382,Individual,Truzzi,,Eva,Marsiglia,,,,
9383,Individual,Czesław,,,Marszalkiewicz,,,,
9384,Individual,,,,Marszałek,,,,
9385,Individual,Józef,,,Marszałek,,,,
9386,Individual,Gustav,,,Martens,,,,
9387,Individual,K.,,,Martens,,,,
9388,Individual,,,,Martin,,,,
9389,Individual,Alphonse,,,Martin,,,,
9390,Individual,Benno,,,Martin,,,,
9391,Individual,Henry,,,Martin,,Général des Corps d’Armée,,
9392,Individual,Rudolf,,,Martin,,,,
9393,Individual,Nicola,,,Martinez,,,,
9394,Individual,Ivan,,,Martinovski,,,,
9395,Individual,,,,Martiradonna,,,,
9396,Individual,,,,Martire,,,,
9397,Individual,Ernö,,,Marton,,,,
9398,Individual,Zsigmond,,,Marton,,,,
9399,Individual,Giuseppe,,,Martone,,,,
9400,Individual,,,,Martoň,,,,
9401,Individual,,,,Martus,,,,
9402,Individual,Philipp,,,Martzloff,,,,
9403,Individual,Ludwig,,,Marum,,,,
9404,Individual,,,,Marunowski,,,,
9405,Individual,Hugo von der,,,Marwitz,,,,
9406,Individual,von,,der,Marwitz,,,,
9407,Individual,Adolf,,,Marx,,,,
9408,Individual,Karl,,,Marx,,,,
9409,Individual,Otto,,,Marx,,,,
9410,Individual,Rudolf,,,Marx,,,,
9411,Individual,,,,Marysia,,,,
9412,Individual,Paul,,,Marzahn,,,,
9413,Individual,Friedrich,,,Marzan,,,,
9414,Individual,Emil,,,Marzilger,,,,
9415,Individual,Ede,,,Marányi,,,,
9416,Individual,Robert,,,Maréchal,,,,
9417,Individual,Rudolf,,,Marček,,,,
9418,Individual,Hans,,,Maršálek,,,,
9419,Individual,,,,Masara,,,,
9420,Individual,Wladimir,,,Maschenski,,,,
9421,Individual,,,,Maschmeier,,,,
9422,Individual,,,,Mashkovskii,,,,
9423,Individual,Avremul,,,Mashnitser,,,,
9424,Individual,Ben,,Avraham,Mash’hes,,,,
9425,Individual,Antanas,,,Maskeliunas,,,,
9426,Individual,Juozas,,,Maslauskas,,,,
9427,Individual,Chaim,,,Maslowote,,,,
9428,Individual,Antoni,,,Maslowski,,,,
9429,Individual,Enzo,,,Masnada,,,,
9430,Individual,Hans,,,Masorsky,,,,
9431,Individual,,,,Mass,,,,
9432,Individual,Heinz,,,Mass,,,,
9433,Individual,Pierre,,,Masse,,,,
9434,Individual,Anton,,Freiheit,Massenbach,,,,
9435,Individual,Emmy,,,Massmann,,,,
9436,Individual,,,,Masson,,,,
9437,Individual,Aaron,,,Mastbaum,,,,
9438,Individual,Norbert,,,Masur,,,,
9439,Individual,Alexandru,,,Mateescu,,,,
9440,Individual,Matei,,,Mateev,,,,
9441,Individual,,,,Matejko,,,,
9442,Individual,,,,Mates,,,,
9443,Individual,Kurt,,,Mathesius,,,,
9444,Individual,Karl,,,Mathow,,,,
9445,Individual,,,,Mathys,,,,
9446,Individual,Emil,,,Matieş,,,,
9447,Individual,Ivan,,,Matijasic,,,,
9448,Individual,Jozo,,,Matijević,,,,
9449,Individual,,,,Matis,,,,
9450,Individual,Ivica,,,Matković,,,,
9451,Individual,Dane,,,Matošić,,,,
9452,Individual,,,,Matron,,,,
9453,Individual,Kurt,,,Matschke,,,,
9454,Individual,Bolesław,,,Matskalo,,,,
9455,Individual,,,,Matt,,,,
9456,Individual,,,,Mattern,,,,
9457,Individual,Hermann,,,Mattheiss,,,,
9458,Individual,Herbert,,,Matthias,,,,
9459,Individual,Hubert,,,Mattischek,,,,
9460,Individual,Jean,,,Mattéoli,,,,
9461,Individual,,,,Matuleitis,,,,
9462,Individual,Anna,,,Matusievich,,,,
9463,Individual,Jadwiga,,,Matusievich,,,,
9464,Individual,Jan,,,Matusievich,,,,
9465,Individual,Stanisław,,,Matuszczak,,,,
9466,Individual,Cz.,,,Matuszewski,,,,
9467,Individual,,,,Matuszkiewicz,,,,
9468,Individual,Jozef,,Juraj,Matuščín,,,,
9469,Individual,,,,Matveenok,,Lieutenant Colonel,,
9470,Individual,,,,Matwejo,,,,
9471,Individual,J.,,,Matynia,,,,
9472,Individual,Gołda,,,Matys,,,,
9473,Individual,Aspis,,,Matysiak,,,,
9474,Individual,,,,Mauer,,,,
9475,Individual,Bärbel,,,Maul,,,,
9476,Individual,Robert,,,Maulavé,,,,
9477,Individual,Anton,,,Maurer,,,,
9478,Individual,Gerhard,,,Maurer,,,,
9479,Individual,Richard,,,Maurer,,,,
9480,Individual,Rolf,,,Maurer,,,,
9481,Individual,László,,,Mauskop,,,,
9482,Individual,,,,Mautner,,,,
9483,Individual,Žiga,,,Mautner,,,,
